iso_639_3,language_code,script,language_name,total_characters,total_frequency,data_source,years_count,min_year,max_year,relative_path
zpi,zpi_Latn,Latn,Santa María Quiegolani Zapotec,103,112354,"FineWeb2, v2.1.0",6,2013,2023,DATA/zpi_Latn
tpa,tpa_Latn,Latn,Taupota,90,111239,"FineWeb2, v2.1.0",3,2018,2022,DATA/tpa_Latn
kpj,kpj_Latn,Latn,Karajá,99,109350,"FineWeb2, v2.1.0",5,2014,2023,DATA/kpj_Latn
any,any_Latn,Latn,Anyin,94,108086,"FineWeb2, v2.1.0",5,2017,2022,DATA/any_Latn
shk,shk_Latn,Latn,Shilluk,97,107395,"FineWeb2, v2.1.0",4,2013,2022,DATA/shk_Latn
ses,ses_Latn,Latn,Koyraboro Senni Songhai,104,107364,"FineWeb2, v2.1.0",9,2016,2024,DATA/ses_Latn
uth,uth_Latn,Latn,ut-Hun,92,105798,"FineWeb2, v2.1.0",3,2019,2022,DATA/uth_Latn
ojb,ojb_Latn,Latn,Northwestern Ojibwa,191,105483,"FineWeb2, v2.1.0",7,2017,2023,DATA/ojb_Latn
gof,gof_Ethi,Ethi,Gofa,207,105231,"FineWeb2, v2.1.0",7,2017,2024,DATA/gof_Ethi
wlx,wlx_Latn,Latn,Wali (Ghana),102,104731,"FineWeb2, v2.1.0",5,2017,2024,DATA/wlx_Latn
pne,pne_Latn,Latn,Western Penan,128,104661,"FineWeb2, v2.1.0",5,2013,2019,DATA/pne_Latn
duo,duo_Latn,Latn,Dupaninan Agta,78,103005,"FineWeb2, v2.1.0",5,2017,2023,DATA/duo_Latn
kas,kas_Latn,Latn,Kashmiri,146,102465,"FineWeb2, v2.1.0",7,2017,2023,DATA/kas_Latn
ksc,ksc_Latn,Latn,Southern Kalinga,93,101738,"FineWeb2, v2.1.0",5,2017,2023,DATA/ksc_Latn
icr,icr_Latn,Latn,Islander Creole English,123,101296,"FineWeb2, v2.1.0",6,2017,2023,DATA/icr_Latn
mtg,mtg_Latn,Latn,Una,77,100897,"FineWeb2, v2.1.0",1,2023,2023,DATA/mtg_Latn
tlb,tlb_Latn,Latn,Tobelo,80,98456,"FineWeb2, v2.1.0",3,2017,2020,DATA/tlb_Latn
zdj,zdj_Latn,Latn,Ngazidja Comorian,109,97137,"FineWeb2, v2.1.0",7,2013,2024,DATA/zdj_Latn
tpp,tpp_Latn,Latn,Pisaflores Tepehua,94,94634,"FineWeb2, v2.1.0",5,2014,2024,DATA/tpp_Latn
lrc,lrc_Arab,Arab,Northern Luri,193,93944,"FineWeb2, v2.1.0",9,2014,2024,DATA/lrc_Arab
fue,fue_Latn,Latn,Borgu Fulfulde,78,92831,"FineWeb2, v2.1.0",4,2017,2023,DATA/fue_Latn
pov,pov_Latn,Latn,Upper Guinea Crioulo,124,92729,"FineWeb2, v2.1.0",9,2013,2024,DATA/pov_Latn
ybb,ybb_Latn,Latn,Yemba,173,90935,"FineWeb2, v2.1.0",6,2017,2023,DATA/ybb_Latn
ktj,ktj_Latn,Latn,Plapo Krumen,79,89601,"FineWeb2, v2.1.0",2,2019,2020,DATA/ktj_Latn
qus,qus_Latn,Latn,Santiago del Estero Quichua,84,89542,"FineWeb2, v2.1.0",2,2018,2023,DATA/qus_Latn
otd,otd_Latn,Latn,Ot Danum,70,88185,"FineWeb2, v2.1.0",3,2018,2023,DATA/otd_Latn
crj,crj_Cans,Cans,Southern East Cree,213,86695,"FineWeb2, v2.1.0",7,2014,2023,DATA/crj_Cans
ksp,ksp_Latn,Latn,Kaba,76,86498,"FineWeb2, v2.1.0",3,2019,2022,DATA/ksp_Latn
nvm,nvm_Latn,Latn,Namiae,72,86015,"FineWeb2, v2.1.0",3,2018,2022,DATA/nvm_Latn
wba,wba_Latn,Latn,Warao,90,84468,"FineWeb2, v2.1.0",8,2014,2022,DATA/wba_Latn
mrq,mrq_Latn,Latn,North Marquesan,114,84248,"FineWeb2, v2.1.0",3,2017,2022,DATA/mrq_Latn
tnc,tnc_Latn,Latn,Tanimuca-Retuarã,96,81696,"FineWeb2, v2.1.0",3,2019,2023,DATA/tnc_Latn
lad,lad_Hebr,Hebr,Ladino,175,80217,"FineWeb2, v2.1.0",12,2013,2024,DATA/lad_Hebr
mhy,mhy_Latn,Latn,Ma'anyan,75,79991,"FineWeb2, v2.1.0",6,2013,2024,DATA/mhy_Latn
lki,lki_Arab,Arab,Laki,183,79566,"FineWeb2, v2.1.0",9,2015,2024,DATA/lki_Arab
syl,syl_Latn,Latn,Sylheti,167,79008,"FineWeb2, v2.1.0",8,2016,2024,DATA/syl_Latn
ddg,ddg_Latn,Latn,Fataluku,101,77788,"FineWeb2, v2.1.0",6,2017,2023,DATA/ddg_Latn
cjk,cjk_Latn,Latn,Chokwe,92,77379,"FineWeb2, v2.1.0",8,2013,2023,DATA/cjk_Latn
swk,swk_Latn,Latn,Malawi Sena,77,76748,"FineWeb2, v2.1.0",2,2018,2021,DATA/swk_Latn
kmy,kmy_Latn,Latn,Koma,83,75141,"FineWeb2, v2.1.0",4,2017,2022,DATA/kmy_Latn
mhi,mhi_Latn,Latn,Ma'di,91,74136,"FineWeb2, v2.1.0",7,2013,2022,DATA/mhi_Latn
bea,bea_Latn,Latn,Beaver,67,74124,"FineWeb2, v2.1.0",2,2018,2019,DATA/bea_Latn
cjs,cjs_Cyrl,Cyrl,Shor,139,73562,"FineWeb2, v2.1.0",7,2013,2023,DATA/cjs_Cyrl
plw,plw_Latn,Latn,Brooke's Point Palawano,80,72202,"FineWeb2, v2.1.0",5,2017,2024,DATA/plw_Latn
rub,rub_Latn,Latn,Gungu,84,71016,"FineWeb2, v2.1.0",2,2022,2023,DATA/rub_Latn
dhg,dhg_Latn,Latn,Dhangu-Djangu,85,70966,"FineWeb2, v2.1.0",5,2019,2023,DATA/dhg_Latn
niy,niy_Latn,Latn,Ngiti,111,70391,"FineWeb2, v2.1.0",5,2017,2024,DATA/niy_Latn
ncq,ncq_Laoo,Laoo,Northern Katang,63,69768,"FineWeb2, v2.1.0",2,2019,2024,DATA/ncq_Laoo
lmk,lmk_Latn,Latn,Lamkang,78,68918,"FineWeb2, v2.1.0",3,2018,2023,DATA/lmk_Latn
way,way_Latn,Latn,Wayana,86,68890,"FineWeb2, v2.1.0",4,2013,2024,DATA/way_Latn
zad,zad_Latn,Latn,Cajonos Zapotec,94,68259,"FineWeb2, v2.1.0",5,2013,2024,DATA/zad_Latn
lun,lun_Latn,Latn,Lunda,90,67198,"FineWeb2, v2.1.0",7,2015,2024,DATA/lun_Latn
chr,chr_Latn,Latn,Cherokee,156,66463,"FineWeb2, v2.1.0",1,2017,2017,DATA/chr_Latn
xog,xog_Latn,Latn,Soga,85,66118,"FineWeb2, v2.1.0",7,2018,2024,DATA/xog_Latn
adi,adi_Latn,Latn,Adi,132,64969,"FineWeb2, v2.1.0",7,2014,2023,DATA/adi_Latn
tih,tih_Latn,Latn,Timugon Murut,219,63153,"FineWeb2, v2.1.0",7,2013,2023,DATA/tih_Latn
sgh,sgh_Cyrl,Cyrl,Shughni,206,62907,"FineWeb2, v2.1.0",7,2017,2023,DATA/sgh_Cyrl
nph,nph_Latn,Latn,Phom Naga,93,61033,"FineWeb2, v2.1.0",6,2017,2024,DATA/nph_Latn
nse,nse_Latn,Latn,Nsenga,158,59920,"FineWeb2, v2.1.0",7,2017,2023,DATA/nse_Latn
nav,nav_Latn,Latn,Navajo,98,59196,"FineWeb2, v2.1.0",6,2014,2024,DATA/nav_Latn
lnd,lnd_Latn,Latn,Lundayeh,84,57799,"FineWeb2, v2.1.0",6,2013,2020,DATA/lnd_Latn
smt,smt_Latn,Latn,Simte,89,57359,"FineWeb2, v2.1.0",5,2013,2023,DATA/smt_Latn
pmq,pmq_Latn,Latn,Northern Pame,90,55860,"FineWeb2, v2.1.0",1,2020,2020,DATA/pmq_Latn
ker,ker_Latn,Latn,Kera,118,54888,"FineWeb2, v2.1.0",4,2014,2021,DATA/ker_Latn
nbe,nbe_Latn,Latn,Konyak Naga,82,53694,"FineWeb2, v2.1.0",5,2017,2024,DATA/nbe_Latn
tem,tem_Latn,Latn,Timne,91,52770,"FineWeb2, v2.1.0",7,2013,2020,DATA/tem_Latn
fuv,fuv_Arab,Arab,Nigerian Fulfulde,54,52264,"FineWeb2, v2.1.0",1,2022,2022,DATA/fuv_Arab
mog,mog_Latn,Latn,Mongondow,91,50881,"FineWeb2, v2.1.0",7,2013,2023,DATA/mog_Latn
rjs,rjs_Deva,Deva,Rajbanshi,128,49223,"FineWeb2, v2.1.0",3,2018,2023,DATA/rjs_Deva
maw,maw_Latn,Latn,Mampruli,81,47590,"FineWeb2, v2.1.0",5,2013,2023,DATA/maw_Latn
obo,obo_Latn,Latn,Obo Manobo,79,47051,"FineWeb2, v2.1.0",6,2014,2023,DATA/obo_Latn
sck,sck_Deva,Deva,Sadri,139,46986,"FineWeb2, v2.1.0",6,2017,2024,DATA/sck_Deva
kny,kny_Latn,Latn,Kanyok,78,46952,"FineWeb2, v2.1.0",2,2022,2023,DATA/kny_Latn
mny,mny_Latn,Latn,Manyawa,92,45942,"FineWeb2, v2.1.0",4,2016,2019,DATA/mny_Latn
adh,adh_Latn,Latn,Adhola,82,45399,"FineWeb2, v2.1.0",9,2014,2023,DATA/adh_Latn
tap,tap_Latn,Latn,Taabwa,70,45374,"FineWeb2, v2.1.0",2,2017,2019,DATA/tap_Latn
msc,msc_Latn,Latn,Sankaran Maninka,79,44796,"FineWeb2, v2.1.0",5,2018,2023,DATA/msc_Latn
yim,yim_Latn,Latn,Yimchungru Naga,76,44341,"FineWeb2, v2.1.0",4,2016,2024,DATA/yim_Latn
apt,apt_Latn,Latn,Apatani,90,44296,"FineWeb2, v2.1.0",5,2017,2024,DATA/apt_Latn
nbc,nbc_Latn,Latn,Chang Naga,79,44062,"FineWeb2, v2.1.0",4,2017,2024,DATA/nbc_Latn
biu,biu_Latn,Latn,Biete,96,43721,"FineWeb2, v2.1.0",5,2017,2024,DATA/biu_Latn
poe,poe_Latn,Latn,San Juan Atzingo Popoloca,100,43419,"FineWeb2, v2.1.0",3,2014,2023,DATA/poe_Latn
esi,esi_Latn,Latn,North Alaskan Inupiatun,93,43259,"FineWeb2, v2.1.0",7,2013,2024,DATA/esi_Latn
nnh,nnh_Latn,Latn,Ngiemboon,120,43012,"FineWeb2, v2.1.0",5,2014,2022,DATA/nnh_Latn
sri,sri_Latn,Latn,Siriano,97,43001,"FineWeb2, v2.1.0",4,2013,2021,DATA/sri_Latn
oto,oto_Latn,Latn,UNKNOWN,100,42596,"FineWeb2, v2.1.0",6,2013,2023,DATA/oto_Latn
ivv,ivv_Latn,Latn,Ivatan,842,42054,"FineWeb2, v2.1.0",6,2018,2023,DATA/ivv_Latn
guu,guu_Latn,Latn,Yanomamö,86,41927,"FineWeb2, v2.1.0",3,2014,2024,DATA/guu_Latn
bdq,bdq_Latn,Latn,Bahnar,136,41287,"FineWeb2, v2.1.0",4,2019,2023,DATA/bdq_Latn
mip,mip_Latn,Latn,Apasco-Apoala Mixtec,103,40461,"FineWeb2, v2.1.0",5,2013,2023,DATA/mip_Latn
tpm,tpm_Latn,Latn,Tampulma,73,40435,"FineWeb2, v2.1.0",1,2013,2013,DATA/tpm_Latn
gjn,gjn_Latn,Latn,Gonja,82,40335,"FineWeb2, v2.1.0",7,2013,2024,DATA/gjn_Latn
gwr,gwr_Latn,Latn,Gwere,77,39812,"FineWeb2, v2.1.0",5,2019,2023,DATA/gwr_Latn
ndj,ndj_Latn,Latn,Ndamba,77,39749,"FineWeb2, v2.1.0",3,2018,2021,DATA/ndj_Latn
ksj,ksj_Latn,Latn,Uare,74,39659,"FineWeb2, v2.1.0",3,2018,2024,DATA/ksj_Latn
pww,pww_Thai,Thai,Pwo Northern Karen,134,38731,"FineWeb2, v2.1.0",8,2013,2023,DATA/pww_Thai
naw,naw_Latn,Latn,Nawuri,68,38655,"FineWeb2, v2.1.0",1,2022,2022,DATA/naw_Latn
mus,mus_Latn,Latn,Creek,99,38457,"FineWeb2, v2.1.0",6,2015,2023,DATA/mus_Latn
ifa,ifa_Latn,Latn,Amganad Ifugao,70,36985,"FineWeb2, v2.1.0",4,2017,2020,DATA/ifa_Latn
kyu,kyu_Kali,Kali,Western Kayah,108,36833,"FineWeb2, v2.1.0",4,2019,2024,DATA/kyu_Kali
cmr,cmr_Latn,Latn,Mro-Khimi Chin,75,36620,"FineWeb2, v2.1.0",5,2017,2023,DATA/cmr_Latn
otn,otn_Latn,Latn,Tenango Otomi,81,35710,"FineWeb2, v2.1.0",5,2014,2024,DATA/otn_Latn
mzh,mzh_Latn,Latn,Wichí Lhamtés Güisnay,99,35655,"FineWeb2, v2.1.0",5,2013,2020,DATA/mzh_Latn
gvc,gvc_Latn,Latn,Guanano,101,35550,"FineWeb2, v2.1.0",5,2013,2023,DATA/gvc_Latn
sju,sju_Latn,Latn,Ume Sami,87,35138,"FineWeb2, v2.1.0",6,2017,2022,DATA/sju_Latn
fan,fan_Latn,Latn,Fang (Equatorial Guinea),109,34275,"FineWeb2, v2.1.0",6,2016,2022,DATA/fan_Latn
rhg,rhg_Latn,Latn,Rohingya,144,34252,"FineWeb2, v2.1.0",8,2017,2024,DATA/rhg_Latn
bgz,bgz_Latn,Latn,Banggai,92,34065,"FineWeb2, v2.1.0",5,2016,2023,DATA/bgz_Latn
pxm,pxm_Latn,Latn,Quetzaltepec Mixe,109,33940,"FineWeb2, v2.1.0",9,2016,2024,DATA/pxm_Latn
shu,shu_Arab,Arab,Chadian Arabic,103,33359,"FineWeb2, v2.1.0",5,2016,2020,DATA/shu_Arab
kdh,kdh_Latn,Latn,Tem,125,33267,"FineWeb2, v2.1.0",4,2019,2023,DATA/kdh_Latn
sdo,sdo_Latn,Latn,Bukar-Sadung Bidayuh,80,33018,"FineWeb2, v2.1.0",3,2013,2018,DATA/sdo_Latn
zca,zca_Latn,Latn,Coatecas Altas Zapotec,87,32930,"FineWeb2, v2.1.0",4,2013,2023,DATA/zca_Latn
moc,moc_Latn,Latn,Mocoví,92,32623,"FineWeb2, v2.1.0",3,2014,2024,DATA/moc_Latn
diu,diu_Latn,Latn,Diriku,75,32535,"FineWeb2, v2.1.0",2,2020,2021,DATA/diu_Latn
bqj,bqj_Latn,Latn,Bandial,90,32500,"FineWeb2, v2.1.0",5,2017,2022,DATA/bqj_Latn
pui,pui_Latn,Latn,Puinave,83,32496,"FineWeb2, v2.1.0",5,2017,2024,DATA/pui_Latn
omb,omb_Latn,Latn,East Ambae,76,32066,"FineWeb2, v2.1.0",4,2017,2024,DATA/omb_Latn
bkl,bkl_Latn,Latn,Berik,64,31504,"FineWeb2, v2.1.0",1,2017,2017,DATA/bkl_Latn
nmw,nmw_Latn,Latn,Nimoa,70,31286,"FineWeb2, v2.1.0",5,2018,2024,DATA/nmw_Latn
dis,dis_Latn,Latn,Dimasa,81,31241,"FineWeb2, v2.1.0",4,2017,2024,DATA/dis_Latn
ife,ife_Latn,Latn,Ifè,126,31176,"FineWeb2, v2.1.0",4,2019,2023,DATA/ife_Latn
sfw,sfw_Latn,Latn,Sehwi,92,31063,"FineWeb2, v2.1.0",2,2020,2021,DATA/sfw_Latn
kog,kog_Latn,Latn,Cogui,96,30776,"FineWeb2, v2.1.0",3,2019,2022,DATA/kog_Latn
qvo,qvo_Latn,Latn,Napo Lowland Quechua,84,30766,"FineWeb2, v2.1.0",6,2013,2021,DATA/qvo_Latn
mpg,mpg_Latn,Latn,Marba,82,30465,"FineWeb2, v2.1.0",4,2014,2019,DATA/mpg_Latn
mns,mns_Cyrl,Cyrl,Mansi,115,30390,"FineWeb2, v2.1.0",5,2017,2023,DATA/mns_Cyrl
zpg,zpg_Latn,Latn,Guevea De Humboldt Zapotec,120,30075,"FineWeb2, v2.1.0",4,2017,2020,DATA/zpg_Latn
ood,ood_Latn,Latn,Tohono O'odham,80,29966,"FineWeb2, v2.1.0",3,2013,2017,DATA/ood_Latn
zpq,zpq_Latn,Latn,Zoogocho Zapotec,90,29817,"FineWeb2, v2.1.0",4,2014,2022,DATA/zpq_Latn
nyk,nyk_Latn,Latn,Nyaneka,87,29048,"FineWeb2, v2.1.0",2,2018,2019,DATA/nyk_Latn
wat,wat_Latn,Latn,Kaninuwa,71,28216,"FineWeb2, v2.1.0",3,2021,2023,DATA/wat_Latn
fmu,fmu_Deva,Deva,Far Western Muria,126,27656,"FineWeb2, v2.1.0",5,2017,2023,DATA/fmu_Deva
wsg,wsg_Telu,Telu,Adilabad Gondi,90,27333,"FineWeb2, v2.1.0",5,2016,2023,DATA/wsg_Telu
mcn,mcn_Latn,Latn,Masana,81,27177,"FineWeb2, v2.1.0",4,2014,2021,DATA/mcn_Latn
aim,aim_Latn,Latn,Aimol,112,27072,"FineWeb2, v2.1.0",3,2019,2024,DATA/aim_Latn
lud,lud_Latn,Latn,Ludian,152,26928,"FineWeb2, v2.1.0",2,2017,2020,DATA/lud_Latn
krx,krx_Latn,Latn,Karon,83,26666,"FineWeb2, v2.1.0",3,2019,2024,DATA/krx_Latn
rnl,rnl_Latn,Latn,Ranglong,90,26285,"FineWeb2, v2.1.0",3,2019,2023,DATA/rnl_Latn
npo,npo_Latn,Latn,Pochuri Naga,80,26224,"FineWeb2, v2.1.0",5,2017,2024,DATA/npo_Latn
bmq,bmq_Latn,Latn,Bomu,94,26116,"FineWeb2, v2.1.0",3,2017,2023,DATA/bmq_Latn
yup,yup_Latn,Latn,Yukpa,90,25897,"FineWeb2, v2.1.0",3,2017,2019,DATA/yup_Latn
kgr,kgr_Latn,Latn,Abun,68,25732,"FineWeb2, v2.1.0",1,2017,2017,DATA/kgr_Latn
cho,cho_Latn,Latn,Choctaw,91,25577,"FineWeb2, v2.1.0",6,2013,2023,DATA/cho_Latn
kno,kno_Latn,Latn,Kono (Sierra Leone),71,25442,"FineWeb2, v2.1.0",3,2013,2023,DATA/kno_Latn
btt,btt_Latn,Latn,Bete-Bendi,83,25364,"FineWeb2, v2.1.0",3,2015,2019,DATA/btt_Latn
kby,kby_Latn,Latn,Manga Kanuri,88,24974,"FineWeb2, v2.1.0",3,2019,2023,DATA/kby_Latn
moa,moa_Latn,Latn,Mwan,82,24396,"FineWeb2, v2.1.0",2,2019,2021,DATA/moa_Latn
gud,gud_Latn,Latn,Yocoboué Dida,86,24391,"FineWeb2, v2.1.0",4,2014,2020,DATA/gud_Latn
tbl,tbl_Latn,Latn,Tboli,82,24249,"FineWeb2, v2.1.0",2,2019,2022,DATA/tbl_Latn
llb,llb_Latn,Latn,Lolo,89,24152,"FineWeb2, v2.1.0",2,2017,2018,DATA/llb_Latn
kvj,kvj_Latn,Latn,Psikye,81,23625,"FineWeb2, v2.1.0",3,2017,2022,DATA/kvj_Latn
kdr,kdr_Latn,Latn,Karaim,124,23615,"FineWeb2, v2.1.0",3,2020,2023,DATA/kdr_Latn
nre,nre_Latn,Latn,Southern Rengma Naga,78,23227,"FineWeb2, v2.1.0",3,2019,2024,DATA/nre_Latn
bbj,bbj_Latn,Latn,Ghomálá',123,23140,"FineWeb2, v2.1.0",5,2017,2024,DATA/bbj_Latn
hop,hop_Latn,Latn,Hopi,101,23007,"FineWeb2, v2.1.0",6,2014,2023,DATA/hop_Latn
ktm,ktm_Latn,Latn,Kurti,69,22837,"FineWeb2, v2.1.0",2,2017,2021,DATA/ktm_Latn
bkv,bkv_Latn,Latn,Bekwarra,77,22783,"FineWeb2, v2.1.0",2,2014,2017,DATA/bkv_Latn
did,did_Latn,Latn,Didinga,79,22752,"FineWeb2, v2.1.0",3,2020,2024,DATA/did_Latn
hvn,hvn_Latn,Latn,Sabu,65,22705,"FineWeb2, v2.1.0",3,2017,2022,DATA/hvn_Latn
yrl,yrl_Latn,Latn,Nhengatu,114,22680,"FineWeb2, v2.1.0",5,2018,2023,DATA/yrl_Latn
kxm,kxm_Thai,Thai,Northern Khmer,156,22631,"FineWeb2, v2.1.0",4,2013,2023,DATA/kxm_Thai
kyu,kyu_Latn,Latn,Western Kayah,97,22302,"FineWeb2, v2.1.0",2,2019,2023,DATA/kyu_Latn
kbo,kbo_Latn,Latn,Keliko,99,21979,"FineWeb2, v2.1.0",2,2021,2023,DATA/kbo_Latn
nsm,nsm_Latn,Latn,Sumi Naga,91,21896,"FineWeb2, v2.1.0",5,2017,2024,DATA/nsm_Latn
wwa,wwa_Latn,Latn,Waama,81,21717,"FineWeb2, v2.1.0",5,2014,2023,DATA/wwa_Latn
bhz,bhz_Latn,Latn,Bada (Indonesia),74,21397,"FineWeb2, v2.1.0",4,2017,2023,DATA/bhz_Latn
tuv,tuv_Latn,Latn,Turkana,78,21308,"FineWeb2, v2.1.0",5,2020,2024,DATA/tuv_Latn
nri,nri_Latn,Latn,Chokri Naga,74,21001,"FineWeb2, v2.1.0",2,2017,2024,DATA/nri_Latn
fuq,fuq_Latn,Latn,Central-Eastern Niger Fulfulde,79,20990,"FineWeb2, v2.1.0",3,2019,2023,DATA/fuq_Latn
mzl,mzl_Latn,Latn,Mazatlán Mixe,86,20680,"FineWeb2, v2.1.0",1,2014,2014,DATA/mzl_Latn
bth,bth_Latn,Latn,Biatah Bidayuh,84,20333,"FineWeb2, v2.1.0",4,2017,2020,DATA/bth_Latn
ilb,ilb_Latn,Latn,Ila,69,20267,"FineWeb2, v2.1.0",3,2018,2020,DATA/ilb_Latn
tmc,tmc_Latn,Latn,Tumak,76,20163,"FineWeb2, v2.1.0",2,2018,2020,DATA/tmc_Latn
trs,trs_Latn,Latn,Chicahuaxtla Triqui,121,19957,"FineWeb2, v2.1.0",6,2016,2023,DATA/trs_Latn
lln,lln_Latn,Latn,Lele (Chad),68,19821,"FineWeb2, v2.1.0",2,2017,2021,DATA/lln_Latn
kzf,kzf_Latn,Latn,Da'a Kaili,67,19631,"FineWeb2, v2.1.0",4,2013,2022,DATA/kzf_Latn
njz,njz_Latn,Latn,Nyishi,79,19599,"FineWeb2, v2.1.0",3,2019,2023,DATA/njz_Latn
met,met_Latn,Latn,Mato,63,19588,"FineWeb2, v2.1.0",2,2021,2022,DATA/met_Latn
fad,fad_Latn,Latn,Wagi,72,19525,"FineWeb2, v2.1.0",2,2019,2023,DATA/fad_Latn
tbk,tbk_Latn,Latn,Calamian Tagbanwa,67,19371,"FineWeb2, v2.1.0",3,2017,2021,DATA/tbk_Latn
bhp,bhp_Latn,Latn,Bima,79,19329,"FineWeb2, v2.1.0",6,2013,2024,DATA/bhp_Latn
mwm,mwm_Latn,Latn,Sar,113,18932,"FineWeb2, v2.1.0",2,2014,2021,DATA/mwm_Latn
nkf,nkf_Latn,Latn,Inpui Naga,62,18827,"FineWeb2, v2.1.0",2,2017,2018,DATA/nkf_Latn
nzm,nzm_Latn,Latn,Zeme Naga,75,18423,"FineWeb2, v2.1.0",5,2019,2024,DATA/nzm_Latn
bov,bov_Latn,Latn,Tuwuli,78,18372,"FineWeb2, v2.1.0",3,2018,2021,DATA/bov_Latn
ttq,ttq_Latn,Latn,Tawallammat Tamajaq,86,18325,"FineWeb2, v2.1.0",4,2017,2022,DATA/ttq_Latn
ndz,ndz_Latn,Latn,Ndogo,97,18264,"FineWeb2, v2.1.0",2,2013,2021,DATA/ndz_Latn
kia,kia_Latn,Latn,Kim,86,18086,"FineWeb2, v2.1.0",2,2017,2019,DATA/kia_Latn
mor,mor_Latn,Latn,Moro,54,17943,"FineWeb2, v2.1.0",2,2017,2019,DATA/mor_Latn
tlj,tlj_Latn,Latn,Talinga-Bwisi,77,17852,"FineWeb2, v2.1.0",3,2017,2020,DATA/tlj_Latn
ngb,ngb_Latn,Latn,Northern Ngbandi,108,17826,"FineWeb2, v2.1.0",4,2013,2021,DATA/ngb_Latn
giz,giz_Latn,Latn,South Giziga,95,17716,"FineWeb2, v2.1.0",3,2014,2021,DATA/giz_Latn
pmx,pmx_Latn,Latn,Poumei Naga,73,17300,"FineWeb2, v2.1.0",4,2019,2024,DATA/pmx_Latn
gbr,gbr_Latn,Latn,Gbagyi,83,16962,"FineWeb2, v2.1.0",3,2017,2023,DATA/gbr_Latn
urb,urb_Latn,Latn,Urubú-Kaapor,76,16918,"FineWeb2, v2.1.0",3,2018,2020,DATA/urb_Latn
nst,nst_Latn,Latn,Tase Naga,76,16665,"FineWeb2, v2.1.0",2,2019,2021,DATA/nst_Latn
lhi,lhi_Latn,Latn,Lahu Shi,300,16547,"FineWeb2, v2.1.0",2,2019,2024,DATA/lhi_Latn
bsc,bsc_Latn,Latn,Bassari,80,16422,"FineWeb2, v2.1.0",3,2019,2022,DATA/bsc_Latn
mnb,mnb_Latn,Latn,Muna,84,16314,"FineWeb2, v2.1.0",4,2013,2021,DATA/mnb_Latn
etu,etu_Latn,Latn,Ejagham,110,16252,"FineWeb2, v2.1.0",3,2014,2021,DATA/etu_Latn
ccp,ccp_Latn,Latn,Chakma,76,16225,"FineWeb2, v2.1.0",5,2014,2023,DATA/ccp_Latn
goa,goa_Latn,Latn,Guro,100,16114,"FineWeb2, v2.1.0",2,2017,2018,DATA/goa_Latn
xsb,xsb_Latn,Latn,Sambal,76,16087,"FineWeb2, v2.1.0",3,2017,2022,DATA/xsb_Latn
mfk,mfk_Latn,Latn,North Mofu,79,15747,"FineWeb2, v2.1.0",2,2014,2018,DATA/mfk_Latn
mug,mug_Latn,Latn,Musgu,69,15412,"FineWeb2, v2.1.0",1,2019,2019,DATA/mug_Latn
nng,nng_Latn,Latn,Maring Naga,71,15393,"FineWeb2, v2.1.0",2,2019,2020,DATA/nng_Latn
maf,maf_Latn,Latn,Mafa,79,15322,"FineWeb2, v2.1.0",2,2019,2022,DATA/maf_Latn
oym,oym_Latn,Latn,Wayampi,70,15178,"FineWeb2, v2.1.0",2,2019,2020,DATA/oym_Latn
dks,dks_Latn,Latn,Southeastern Dinka,83,15124,"FineWeb2, v2.1.0",4,2017,2023,DATA/dks_Latn
nnp,nnp_Latn,Latn,Wancho Naga,71,15101,"FineWeb2, v2.1.0",1,2020,2020,DATA/nnp_Latn
kuj,kuj_Latn,Latn,Kuria,64,14899,"FineWeb2, v2.1.0",2,2019,2022,DATA/kuj_Latn
nmz,nmz_Latn,Latn,Nawdm,79,14878,"FineWeb2, v2.1.0",3,2017,2024,DATA/nmz_Latn
sjo,sjo_Mong,Mong,Xibe,236,14616,"FineWeb2, v2.1.0",3,2021,2023,DATA/sjo_Mong
log,log_Latn,Latn,Logo,92,14400,"FineWeb2, v2.1.0",3,2018,2023,DATA/log_Latn
ndi,ndi_Latn,Latn,Samba Leko,98,14383,"FineWeb2, v2.1.0",3,2017,2020,DATA/ndi_Latn
kdj,kdj_Latn,Latn,Karamojong,62,14271,"FineWeb2, v2.1.0",4,2014,2022,DATA/kdj_Latn
bex,bex_Latn,Latn,Jur Modo,78,13513,"FineWeb2, v2.1.0",3,2013,2022,DATA/bex_Latn
ivb,ivb_Latn,Latn,Ibatan,69,13238,"FineWeb2, v2.1.0",2,2019,2021,DATA/ivb_Latn
avn,avn_Latn,Latn,Avatime,88,13219,"FineWeb2, v2.1.0",2,2017,2022,DATA/avn_Latn
anm,anm_Latn,Latn,Anal,71,13080,"FineWeb2, v2.1.0",2,2019,2024,DATA/anm_Latn
jun,jun_Orya,Orya,Juang,101,12997,"FineWeb2, v2.1.0",3,2018,2023,DATA/jun_Orya
ury,ury_Latn,Latn,Orya,79,12979,"FineWeb2, v2.1.0",4,2017,2020,DATA/ury_Latn
nma,nma_Latn,Latn,Maram Naga,67,12882,"FineWeb2, v2.1.0",2,2017,2018,DATA/nma_Latn
gya,gya_Latn,Latn,Northwest Gbaya,101,12872,"FineWeb2, v2.1.0",3,2014,2019,DATA/gya_Latn
mev,mev_Latn,Latn,Mano,101,12807,"FineWeb2, v2.1.0",1,2019,2019,DATA/mev_Latn
